link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi,content,cluster,label,panjang_deskripsi,harga_diskon
https://shopee.co.id/Boneeto-Susu-Bubuk-Anak-Sekolah-Yummy-Choco-3-x-685g-Nutrisi-Pertumbuhan-Anak-untuk-Daya-Pikir-dan-Tubuh-Aktif-i.123144186.4958801834,https://down-id.img.susercontent.com/file/id-11134201-7rasl-m5ccuw236534c2_tn.webp,Boneeto Susu Bubuk Anak Sekolah Yummy Choco 3 x 685g - Nutrisi Pertumbuhan Anak untuk Daya Pikir dan Tubuh Aktif,25840,3.0,4.9,SURABAYA,"Bantu Sobat Hebat untuk tetap aktif dengan Anchor Boneeto Yummy Choco 685gr, sebuah susu bubuk yang diformulasikan khusus sebagai susu pertumbuhan untuk anak. Dibuat dari susu New Zealand berkualitas tinggi, minuman anak rasa cokelat yang lezat ini mengandung nutrisi A-Force yang terdiri dari kombinasi 12 Vitamin & 9 Mineral, Hi-Calcium untuk tulang dan gigi, sumber Protein untuk pertumbuhan, Vitamin D3 untuk penyerapan kalsium, Vitamin B1 & B2 untuk energi, serta Magnesium untuk kepadatan tulang. Tersedia juga dalam kemasan lain",boneeto susu bubuk anak sekolah yummy choco 3 x 685g nutrisi tumbuh anak daya pikir tubuh aktif bantu sobat hebat aktif anchor boneeto yummy choco 685gr susu bubuk formulasi khusus susu tumbuh anak susu new zealand kualitas minum anak cokelat lezat kandung nutrisi aforce kombinasi 12 vitamin 9 mineral hicalcium tulang gigi sumber protein tumbuh vitamin d3 serap kalsium vitamin b1 b2 energi magnesium padat tulang sedia kemas,2,Makanan & Minuman Sehari-hari,79,25064.8
https://shopee.co.id/Paket-Mix-Noodle-(3-Pcs)-Ladang-Lima-Mie-Sayur-Instan-Gluten-Free-BEBAS-MSG-i.129201096.21553410251,https://down-id.img.susercontent.com/file/id-11134207-7ras9-m2d8ideh9vi802_tn.webp,Paket Mix Noodle (3 Pcs) - Ladang Lima Mie Sayur Instan Gluten Free BEBAS MSG,288680,16.0,4.9,SURABAYA,"Ini dia rekomendasi paket praktis ala Ladang Lima, pilihan paket hemat & sehat yang berisi 1 pcs Mie Korea 94g (mie instan kuah pedas), 1 pcs Veggie Noodle Beet 76g (mie instan goreng), dan 1 pcs Mie Ayam Bawang 72g (mie instan kuah). Varian Noodle ""Gluten Free"" Ladang Lima hadir sebagai solusi mie sehat bebas gluten bagi seluruh keluarga Indonesia, cara mudah makan sayur untuk generasi bebas micin. Makanan instan mie sayur sehat ini berbahan dasar sayur segar bebas pestisida dipadukan dengan Tepung Mocaf/Singkong Ladang Lima, diolah tanpa proses penggorengan serta dilengkapi bumbu dengan rempah-rempah alami NO MSG. Manfaat sehatnya antara lain bebas gluten, trans fat, dan kolesterol, sumber zat besi dan kalsium, tinggi serat, rendah lemak, tanpa telur dan pewarna sintetis, serta bebas bahan pengawet dan tanpa MSG. Nikmati mie sayur lezat dan praktis ini!",paket mix noodle 3 pcs ladang mie sayur instan gluten free bebas msg rekomendasi paket praktis ala ladang pilih paket hemat sehat isi 1 pcs mie korea 94g mie instan kuah pedas 1 pcs veggie noodle beet 76g mie instan goreng 1 pcs mie ayam bawang 72g mie instan kuah varian noodle gluten free ladang hadir solusi mie sehat bebas gluten keluarga indonesia mudah makan sayur generasi bebas micin makan instan mie sayur sehat bahan dasar sayur segar bebas pestisida padu tepung mocafsingkong ladang olah proses goreng lengkap bumbu rempahrempah alami no msg manfaat sehat bebas gluten trans fat kolesterol sumber zat besi kalsium serat rendah lemak telur warna sintetis bebas bahan awet msg nikmat mie sayur lezat praktis,2,Makanan & Minuman Sehari-hari,136,242491.2
https://shopee.co.id/Date-Crown-Kurma-Lulu-(1kg)-dari-UAE-in-Box-i.196908069.7616869544,https://down-id.img.susercontent.com/file/id-11134207-7r990-lwwahw2impbg3a_tn.webp,Date Crown Kurma Lulu (1kg) dari UAE in Box,8000,27.0,4.9,JAKARTA TIMUR,"Kurma Date Crown Lulu, berasal dari Uni Emirat Arab, hadir sebagai buah kering dan camilan manis alami dalam kemasan kotak 1 kilogram (berat kotor 1.2 kilogram). Kurma Lulu memiliki ukuran kecil yang unik dengan bentuk bulat dan warna coklat muda hingga coklat tua, dengan rasa manis yang pas dan citarasa yang khas. Simpan di tempat yang kering dan sejuk. Jangka hayat produk ini adalah 24 bulan. Produk ini memiliki Sertifikasi Halal dan BPOM RI ML 817509025097. Tips Mengkonsumsi kurma secara rutin baik untuk kesehatan otak dan tulang karena merupakan sumber vitamin dan mineral. Jadikan kurma sebagai pengganti gula alami untuk makanan Anda",date crown kurma lulu 1kg uae in box kurma date crown lulu asal uni emirat arab hadir buah kering camil manis alami kemas kotak 1 kilogram berat kotor 12 kilogram kurma lulu milik ukur unik bentuk bulat warna coklat muda coklat tua manis pas citarasa khas simpan kering sejuk jangka hayat produk 24 produk milik sertifikasi halal bpom ri ml 817509025097 tips konsumsi kurma rutin sehat otak tulang sumber vitamin mineral jadi kurma ganti gula alami makan,7,Bahan Masakan Instan,102,5840.0
https://shopee.co.id/Matchathins-Cookies-80g-Healthy-Snack-Gluten-Free-With-Protein-Ladang-Lima-i.129201096.22259965963,https://down-id.img.susercontent.com/file/id-11134207-7r990-lnkw9uk0wekac4_tn.webp,Matchathins Cookies 80g - Healthy Snack Gluten Free With Protein Ladang Lima,1008250,16.0,4.9,SURABAYA,"Matchathins Cookies Ladang Lima adalah makanan ringan berupa biskuit sehat, mudah, dan bebas gluten. Varian kue kering terbaru dari Ladang Lima ini kaya akan antioksidan, merupakan perpaduan matcha Jepang dengan renyahnya almond panggang, menghasilkan cookies crispy bebas gluten dengan rasa matcha yang 1  otentik dan nikmat. Sebagai camilan sehat, produk ini adalah sumber omega 3 & 6, bebas kolesterol & trans fat, kaya antioksidan, bebas gluten & telur, tanpa pengawet & pemanis buatan, tinggi serat, serta rendah indeks glikemik (aman untuk diabetes dan autoimun). Bahan-bahannya antara lain tepung singkong Ladang Lima, pati jagung, cokelat (mengandung susu), garam, biji rami, minyak kelapa, gula non rafinasi, bubuk matcha (1,7%), dan kacang almond. 2  Masa simpan produk: 14 bulan. Produk ini tersertifikasi Halal MUI & BPOM RI MD043739000700186. Net weight: 80g",matchathins cookies 80g healthy snack gluten free with protein ladang matchathins cookies ladang makan ringan biskuit sehat mudah bebas gluten varian kue kering baru ladang kaya antioksidan padu matcha jepang renyah almond panggang hasil cookies crispy bebas gluten matcha 1 otentik nikmat camil sehat produk sumber omega 3 6 bebas kolesterol trans fat kaya antioksidan bebas gluten telur awet man buat serat rendah indeks glikemik aman diabetes autoimun bahanbahannya tepung singkong ladang pati jagung cokelat kandung susu garam biji rami minyak kelapa gula non rafinasi bubuk matcha 17 kacang almond 2 simpan produk 14 produk sertifikasi halal mui bpom ri md043739000700186 net weight 80g,2,Makanan & Minuman Sehari-hari,128,846930.0
https://shopee.co.id/Sido-Muncul-Jamu-Klingsir-10's-Air-Seni-Tidak-Lancar-Keringat-Dingin-i.139447146.6338386754,https://down-id.img.susercontent.com/file/id-11134201-7r98o-lqd842vzpb2o60_tn.webp,Sido Muncul Jamu Klingsir 10's - Air Seni Tidak Lancar Keringat Dingin,182410,0.0,4.9,DEPOK,"Sido Muncul Jamu Klingsir merupakan obat herbal tradisional yang dapat membantu mengobati penyakit klingsir dengan gejala-gejala, seperti pinggang terasa sakit, mengeluarkan keringat dingin, dan air seni tidak lancar. Komposisi: Curcumae Rhizoma, Languatis Rhizoma, Kaempferiae Rhizoma, Cyperi rhizoma, Coriandri Fructus. Manfaat herbal ini adalah membantu mengobati penyakit klingsir dengan gejala-gejala tersebut. Termasuk dalam kategori jamu dan obat tradisional",sido muncul jamu klingsir 10s air seni lancar keringat dingin sido muncul jamu klingsir obat herbal tradisional bantu obat sakit klingsir gejalagejala pinggang sakit keluar keringat dingin air seni lancar komposisi curcumae rhizoma languatis rhizoma kaempferiae rhizoma cyperi rhizoma coriandri fructus manfaat herbal bantu obat sakit klingsir gejalagejala kategori jamu obat tradisional,3,Produk Herbal dan Jamu,57,182410.0
https://shopee.co.id/Meg-Cheddar-Slice-8-Slices-i.138164138.7112180501,https://down-id.img.susercontent.com/file/id-11134207-7r990-lokuutgynz0c4e_tn.webp,Meg Cheddar Slice 8 Slices,1250,33.0,4.9,JAKARTA TIMUR,"MEG Cheddar Slice 8 Lembar adalah kategori produk susu, khususnya keju cheddar olahan berbentuk lembaran yang praktis dan siap pakai. Cocok untuk MEG Cheeselover yang membutuhkan keju dengan rasa yang cheesy banget, tekstur lembut, dan tidak mudah patah. Produk ini memiliki berat netto 128 gram dan umur simpan 10 bulan. NOTES: Produk ini sedang dalam proses pergantian kemasan, sehingga kemasan yang diterima mungkin berbeda tergantung persediaan. Nikmati bahan makanan lezat ini dalam berbagai kreasi Anda",meg cheddar slice 8 slices meg cheddar slice 8 lembar kategori produk susu keju cheddar olah bentuk lembar praktis pakai cocok meg cheeselover butuh keju cheesy banget tekstur lembut mudah patah produk milik berat netto 128 gram umur simpan 10 notes produk proses ganti kemas kemas terima beda gantung sedia nikmat bahan makan lezat kreasi,7,Bahan Masakan Instan,75,837.5
https://shopee.co.id/Permen-Tolak-Angin-(Isi-50-Butir)-Masuk-Angin-Tenggorokan-Gatal-i.139447146.5738391422,https://down-id.img.susercontent.com/file/id-11134201-7r98o-lqd87ytwwwl4c0_tn.webp,Permen Tolak Angin (Isi 50 Butir) - Masuk Angin Tenggorokan Gatal,278410,0.0,4.9,SIDOARJO," Sido Muncul Permen Tolak Angin merupakan makanan ringan berupa permen herbal yang cocok dinikmati saat dalam perjalanan. Obat herbal dalam bentuk permen ini bermanfaat untuk melegakan, menghangatkan, dan menenangkan tenggorokan. Rasanya yang hangat berasal dari kandungan rempah (Madu, Mint, Kapulaga, Jahe, Buah Adas, Daun Cengkeh) dan madu yang memberikan rasa manis alami. Manfaat utamanya adalah menghangatkan dan melegakan tenggorokan. Termasuk dalam kategori permen dan obat masuk angin",permen tolak angin isi 50 butir masuk angin tenggorok gatal sido muncul permen tolak angin makan ringan permen herbal cocok nikmat jalan obat herbal bentuk permen manfaat lega hangat tenang tenggorok hangat asal kandung rempah madu mint kapulaga jahe buah adas daun cengkeh madu manis alami manfaat utama hangat lega tenggorok kategori permen obat masuk angin,7,Bahan Masakan Instan,67,278410.0
https://shopee.co.id/Jamu-Jamoe-Life-Style-Tolak-Linu-Herbal-Meredakan-Pegal-Nyeri-Sendi-i.139447146.9706044047,https://down-id.img.susercontent.com/file/id-11134201-7r98q-lqiqmtgpt3xa9c_tn.webp,Jamu Jamoe Life Style Tolak Linu Herbal Meredakan Pegal Nyeri Sendi,210330,0.0,4.9,DEPOK,"Jamoe Life Style Tolak Linu merupakan obat herbal tradisional alami yang diolah secara higienis untuk menyegarkan tubuh sekaligus memberikan sejumlah manfaat lainnya. Dengan kemasan yang praktis dan stylish, jamu ini telah disterilisasi modern untuk membantu meredakan pegal linu dan sakit otot pinggang. Jamoe Life Style Tolak Linu pun disajikan dengan rasa yang ringan, kandungan yang aman, dan kemasan yang kekinian untuk hidup sehat alami Anda. Komposisi: Laos, Lempuyang, Cabe Jawa, Temulawak, Teki, Meniran, Daun Sembung, Jahe, Kencur, Pulasari, Adas, Ginseng, Fruktosa, Gula Palem, Sukralosa. Manfaatnya adalah menyegarkan tubuh, meredakan linu, meredakan nyeri dan sakit pinggang, serta meredakan pegal-pegal. Termasuk dalam kategori obat tradisional dan minuman kesehatan.",jamu jamoe life style tolak linu herbal reda pegal nyeri sendi jamoe life style tolak linu obat herbal tradisional alami olah higienis segar tubuh manfaat kemas praktis stylish jamu sterilisasi modern bantu reda pegal linu sakit otot pinggang jamoe life style tolak linu saji ringan kandung aman kemas kini hidup sehat alami komposisi laos lempuyang cabe jawa temulawak teki meniran daun sembung jahe kencur pulasari adas ginseng fruktosa gula palem sukralosa manfaat segar tubuh reda linu reda nyeri sakit pinggang reda pegalpegal kategori obat tradisional minum sehat,7,Bahan Masakan Instan,106,210330.0
https://shopee.co.id/MamaSuka-Delisaos-Saus-Teriyaki-320-ml-i.267130746.9409708823,https://down-id.img.susercontent.com/file/id-11134207-7r98x-lrzt6cl9hrax69_tn.webp,MamaSuka - Delisaos Saus Teriyaki 320 ml,15030,10.0,4.9,JAKARTA TIMUR,"Saus khas Asia ini dibuat dari bahan-bahan pilihan dengan paduan rasa gurih manis yang pas untuk menambah citarasa masakan Anda. Dengan harga kompetitif, bumbu masakan ini memadukan bahan-bahan berkualitas pilihan tanpa pemanis buatan, menghasilkan kombinasi rasa gurih manis khas Asia yang lezat. Praktis dan mudah digunakan, saus ini cocok untuk berbagai bahan masakan (daging, ayam, ikan, sayuran, tempe, tahu, dll) dan segala jenis masakan baik Asia maupun lokal. Jadikan masakan Anda lebih istimewa dengan penyedap rasa serbaguna ini",mamasuka delisaos saus teriyaki 320 ml saus khas asia bahanbahan pilih padu gurih manis pas tambah citarasa masakan harga kompetitif bumbu masakan madu bahanbahan kualitas pilih man buat hasil kombinasi gurih manis khas asia lezat praktis mudah saus cocok bahan masakan daging ayam ikan sayur tempe dll jenis masakan asia lokal jadi masakan istimewa sedap serbaguna,4,Saus & Bumbu Masakan,78,13527.0
https://shopee.co.id/Giggly-Coco-Isotonic-Powder-Coconut-Original-11-gr-Box-Isi-15-Sachet-i.36998337.24320408065,https://down-id.img.susercontent.com/file/id-11134201-7ras9-m0ywajlufgh4f8_tn.webp,Giggly Coco Isotonic Powder Coconut Original 11 gr Box Isi 15 Sachet,7990,42.0,5.0,JAKARTA UTARA,"Giggly Coco Isotonic Coconut Original Powder adalah minuman isotonik berbentuk serbuk dengan bahan dasar air kelapa yang menyegarkan. Minuman olahraga ini mengandung 7 elektrolit esensial yang dapat membantu mengganti ion tubuh lebih cepat setelah berkeringat. Selain itu, produk ini dilengkapi dengan kandungan vitamin C yang cukup, sehingga tidak hanya mengganti cairan tubuh yang hilang, tetapi juga membantu memenuhi kebutuhan vitamin C harian. Detail Produk: Kemasan: Box, 15 Sachet @ 11 gr, Varian: Original, No. BPOM: MD 243182000700010. Manfaatnya adalah memberikan hidrasi saat atau setelah berolahraga, menjaga performa olahraga jangka panjang, membantu pemulihan ion dan stamina tubuh, serta membantu menetralkan kadar alkohol. Kelebihannya mengandung sedikit gula, bebas pemanis buatan, aman untuk ibu hamil, dan dikemas dalam bentuk sachet yang praktis dibawa. Termasuk dalam kategori minuman kesehatan dan suplemen elektrolit",giggly coco isotonic powder coconut original 11 gr box isi 15 sachet giggly coco isotonic coconut original powder minum isotonik bentuk serbuk bahan dasar air kelapa segar minum olahraga kandung 7 elektrolit esensial bantu ganti ion tubuh cepat keringat produk lengkap kandung vitamin c ganti cair tubuh hilang bantu penuh butuh vitamin c hari detail produk kemas box 15 sachet 11 gr varian original no bpom md 243182000700010 manfaat hidrasi olahraga jaga performa olahraga jangka bantu pulih ion stamina tubuh bantu netral kadar alkohol lebih kandung gula bebas man buat aman hamil kemas bentuk sachet praktis bawa kategori minum sehat suplemen elektrolit,7,Bahan Masakan Instan,128,4634.2
https://shopee.co.id/3-pcs-Tepung-Mocaf-500g-Ladang-Lima-Tepung-Singkong-APF-Gluten-Free-Pengganti-Terigu--i.129201096.10555942420,https://down-id.img.susercontent.com/file/37bf92760119b7a1fa564fe521ffde63_tn.webp,3 pcs - Tepung Mocaf 500g Ladang Lima [Tepung Singkong/APF Gluten Free Pengganti Terigu],615770,13.0,4.9,SURABAYA,"Tepung APF serbaguna (all purpose cassava flour) atau biasa juga disebut Mocaf Ladang Lima adalah bahan masakan berupa tepung serbaguna yang 100% terbuat dari singkong segar & pilihan berkualitas tinggi yang dirawat dan dibudidayakan secara alami tanpa tambahan bahan kimia. Diproses dengan fermentasi melalui metode bioteknologi sehingga menghasilkan tepung serbaguna berkualitas tinggi menyerupai karakteristik tepung terigu protein rendah. Tepung kue yang sehat ini dapat digunakan untuk pembuatan kue, bolu, muffin, cookies, pengental, kerupuk, gorengan, dan aneka kreasi makanan lainnya. Pilihan lebih sehat karena bebas gluten dan rendah indeks glikemik, kaya serat, zat besi, dan kalsium, serta dibuat tanpa proses pemutihan. Tepung singkong serbaguna ini cocok dikonsumsi oleh orang yang mengalami intoleransi gluten. Masa simpan: 18 bulan (1,5 tahun)",3 pcs tepung mocaf 500g ladang tepung singkongapf gluten free ganti terigu tepung apf serbaguna all purpose cassava flour mocaf ladang bahan masakan tepung serbaguna 100 buat singkong segar pilih kualitas rawat dibudidayakan alami tambah bahan kimia proses fermentasi metode bioteknologi hasil tepung serbaguna kualitas rupa karakteristik tepung terigu protein rendah tepung kue sehat buat kue bolu muffin cookies kental kerupuk goreng aneka kreasi makan pilih sehat bebas gluten rendah indeks glikemik kaya serat zat besi kalsium proses mutih tepung singkong serbaguna cocok konsumsi orang alami intoleransi gluten simpan 18 15,2,Makanan & Minuman Sehari-hari,118,535719.9
https://shopee.co.id/Yangini-Sosis-Sapi-Kombinasi-150-gr-i.259753731.11975183405,https://down-id.img.susercontent.com/file/ced3be43b2fa42604dfb5fc0119c6b7c_tn.webp,Yangini Sosis Sapi Kombinasi - 150 gr,2100,16.0,4.7,JAKARTA TIMUR,"Yangini Sosis Sapi Kombinasi - 150 gr adalah daging olahan berupa sosis sapi yang terbuat dari daging sapi pilihan dan diolah secara higienis sesuai standar Internasional. Dalam satu kemasan terdapat 3 buah sosis dengan panjang 16 cm dan diameter 2 cm, dikemas secara vacuum seal. Makanan beku ini mengandung gizi dan protein yang tinggi, cocok untuk digoreng, dibakar, dan dikukus. Masa simpan produk adalah 6 bulan. Setelah diterima, segera masukkan ke dalam freezer. Setelah kemasan dibuka dan ada sisa produk, simpan di lemari pendingin. Kemfood merupakan pelopor industri olahan daging dan semua produknya telah bersertifikasi Halal MUI dan lulus uji BPOM. Nikmati lauk praktis dan lezat ini.",yangini sosis sapi kombinasi 150 gr yangini sosis sapi kombinasi 150 gr daging olah sosis sapi buat daging sapi pilih olah higienis sesuai standar internasional kemas 3 buah sosis 16 cm diameter 2 cm kemas vacuum seal makan beku kandung gizi protein cocok goreng bakar kukus simpan produk 6 terima masuk freezer kemas buka sisa produk simpan lemari dingin kemfood pelopor industri olah daging produk sertifikasi halal mui lulus uji bpom nikmat lauk praktis lezat,0,Produk Olahan Daging,107,1764.0
https://shopee.co.id/Pronas-Paket-Bundling-Kornetku-Kornet-Sapi-340-Gr-Bolognaisku-250-Gr-Free-Lunch-Box-i.262869574.29925936086,https://down-id.img.susercontent.com/file/id-11134207-7rbka-m65701uhwd1y47_tn.webp,Pronas Paket Bundling Kornetku Kornet Sapi 340 Gr & Bolognaisku 250 Gr Free Lunch Box,3700,20.0,4.8,BEKASI,"PRONAS Paket Bundling Kornetku Kornet Sapi 340 gr & Bolognaisku 250 gr Free Lunch Box adalah paket daging olahan. Kornetku, terbuat dari bahan berkualitas, merupakan lauk praktis dan lezat dengan rasa yang sempurna dari generasi ke generasi dengan harga terjangkau. Bolognaisku, yaitu saus Bolognais Pronas, diperkaya dengan daging ayam berkualitas dan bumbu lengkap, membuat kreasi hidangan jadi lebih mudah, praktis, dan nikmat. Isi paket: Kornetku 340 gr (1 pcs) dan Bolognaisku 250 gr (1 pcs), ditambah free lunch box. Nikmati kemudahan memasak dengan bahan makanan olahan ini.",pronas paket bundling kornet kornet sapi 340 gr bolognaisku 250 gr free lunch box pronas paket bundling kornet kornet sapi 340 gr bolognaisku 250 gr free lunch box paket daging olah kornet buat bahan kualitas lauk praktis lezat sempurna generasi generasi harga jangkau bolognaisku saus bolognais pronas kaya daging ayam kualitas bumbu lengkap kreasi hidang mudah praktis nikmat isi paket kornet 340 gr 1 pcs bolognaisku 250 gr 1 pcs tambah free lunch box nikmat mudah masak bahan makan olah,0,Produk Olahan Daging,87,2960.0
https://shopee.co.id/5-pcs-Cheesethins-80g-Cookies-Ladang-Lima-Healthy-Cookies-With-Protein-i.129201096.12128373300,https://down-id.img.susercontent.com/file/a0914a68ce71a810a41a7abbdbfadb0c_tn.webp,5 pcs - Cheesethins 80g Cookies Ladang Lima | Healthy Cookies With Protein,1664950,16.0,4.9,SURABAYA,"Cheesethins Cookies Ladang Lima adalah makanan ringan berupa biskuit sehat, mudah, dan bebas gluten. Kue kering favorit yang cheesy, crunchy, dan yummy ini terbuat dari tepung singkong ""bebas gluten"" Ladang Lima, dipadu dengan taburan almond, keju, dan serpihan kelapa yang memberikan rasa gurih dan renyah. Sebagai camilan sehat, produk ini bebas gluten & telur, tanpa pengawet & MSG, sumber omega 3 & 6, tinggi serat, serta rendah indeks glikemik (aman untuk diabetes dan autoimun). Bahan-bahannya antara lain tepung singkong Ladang Lima, keju, tepung pati jagung, tepung beras, tepung kelapa, kacang almond, gula kelapa, mentega, flaxseed, garam, dan vanilla. Masa simpan produk: 14 bulan. Produk ini tersertifikasi Halal MUI & BPOM RI MD636237009944. Net weight: 80g.",5 pcs cheesethins 80g cookies ladang healthy cookies with protein cheesethins cookies ladang makan ringan biskuit sehat mudah bebas gluten kue kering favorit cheesy crunchy yummy buat tepung singkong bebas gluten ladang padu tabur almond keju serpih kelapa gurih renyah camil sehat produk bebas gluten telur awet msg sumber omega 3 6 serat rendah indeks glikemik aman diabetes autoimun bahanbahannya tepung singkong ladang keju tepung pati jagung tepung beras tepung kelapa kacang almond gula kelapa mentega flaxseed garam vanilla simpan produk 14 produk sertifikasi halal mui bpom ri md636237009944 net weight 80g,2,Makanan & Minuman Sehari-hari,115,1398558.0
https://shopee.co.id/Sasa-Sambal-Asli-Pedas-Nikmat-135-Ml-Halal-MUI-i.142014424.2161723827,https://down-id.img.susercontent.com/file/id-11134207-7r98w-lychs87v6cjs7c_tn.webp,Sasa Sambal Asli Pedas Nikmat 135 Ml Halal MUI,79470,10.0,4.9,JAKARTA TIMUR,"Sasa Saus Sambal Asli 135 ml adalah bumbu masakan berupa saus sambal asli dengan citarasa pedas nikmat dari cabai asli, sangat cocok untuk melengkapi saat menyantap berbagai hidangan. Penyedap rasa pedas ini terbuat dari cabai pilihan berkualitas dengan sensasi pedas yang membuat ketagihan dan telah memiliki sertifikat Halal dari MUI. Detail: sambal asli, terbuat dari cabai pilihan berkualitas, memiliki citarasa pedas nikmat dari cabai asli, sangat cocok untuk melengkapi berbagai hidangan, isi 135 ml.",sasa sambal asli pedas nikmat 135 ml halal mui sasa saus sambal asli 135 ml bumbu masakan saus sambal asli citarasa pedas nikmat cabai asli cocok lengkap santap hidang sedap pedas buat cabai pilih kualitas sensasi pedas tagih milik sertifikat halal mui detail sambal asli buat cabai pilih kualitas milik citarasa pedas nikmat cabai asli cocok lengkap hidang isi 135 ml,4,Saus & Bumbu Masakan,74,71523.0
https://shopee.co.id/Sido-Muncul-Jamu-Tujuh-Angin-10's-Herbal-Demam-Dan-Masuk-Angin-i.139447146.2103865559,https://down-id.img.susercontent.com/file/id-11134201-7r98s-lqiqmrkqkl6tcd_tn.webp,Sido Muncul Jamu Tujuh Angin 10's - Herbal Demam Dan Masuk Angin,182410,0.0,4.9,DEPOK,"Sido Muncul Jamu Tujuh Angin merupakan obat herbal atau jamu yang dapat mengobati penyakit yang disebabkan masuk angin dengan gejala demam (meriang/greges-greges), suhu badan naik, pilek, kepala pusing, mata berkunang-kunang, keluar keringat dingin, dan mual. Komposisi: Zingiber Officinale Rhizoma (Jahe), Curcuma Xanthorrhiza Rhizoma (Temulawak), Zingiberis Aromaticae Rhizoma (Lempuyang), Languatis Galanga Rhizoma (Lengkuas), Kaempferiae Rhizoma (Kencur). Manfaat herbal ini adalah mengobati penyakit masuk angin dengan gejala-gejala tersebut. Termasuk dalam kategori obat tradisional dan obat masuk angin.",sido muncul jamu tujuh angin 10s herbal demam masuk angin sido muncul jamu tujuh angin obat herbal jamu obat sakit sebab masuk angin gejala demam merianggregesgreges suhu badan pilek kepala pusing mata berkunangkunang keringat dingin mual komposisi zingiber officinale rhizoma jahe curcuma xanthorrhiza rhizoma temulawak zingiberis aromaticae rhizoma lempuyang languatis galanga rhizoma lengkuas kaempferiae rhizoma kencur manfaat herbal obat sakit masuk angin gejalagejala kategori obat tradisional obat masuk angin,3,Produk Herbal dan Jamu,75,182410.0
https://shopee.co.id/Anlene-Actifit-3X-Susu-Bubuk-Dewasa-Cokelat-230g-Nutrisi-Tinggi-Kalsium-Untuk-Tulang-Sendi-Dan-Otot-i.123144186.1889260083,https://down-id.img.susercontent.com/file/id-11134207-7rasm-m153q379cvrn89_tn.webp,"Anlene Actifit 3X Susu Bubuk Dewasa Cokelat 230g - Nutrisi Tinggi Kalsium Untuk Tulang, Sendi, Dan Otot",3930,0.0,4.8,BALIKPAPAN,"Dapatkan yang lebih dari susu biasa, rawat tulang, sendi, dan otot Anda dengan nutrisi yang tepat bersama Anlene Actifit. Susu bubuk berkalsium tinggi ini dilengkapi dengan 3X manfaat: kalsium tinggi untuk tulang kuat, kolagen + vitamin C untuk persendian yang kuat, dan protein berkualitas tinggi untuk kekuatan otot. Sangat penting untuk membangun dan memelihara kesehatan tulang, sendi, dan otot untuk mendukung mobilitas dan kelenturan aktivitas sehari-hari. Anlene Actifit juga mengandung vitamin A, B, C, D, E, magnesium, dan zinc untuk menjaga kekebalan tubuh. Minuman susu ini mengandung nutrisi yang tepat untuk kesehatan tulang, sendi, dan otot, merupakan perpaduan sempurna dari susu bubuk tanpa lemak, sukrosa, bubuk whey, bubuk kakao, kalsium karbonat, premix mineral, dan premix vitamin, serta mengandung kolagen dari ikan dan protein kedelai. Cara konsumsi: campurkan 4 sendok makan susu bubuk cokelat Anlene Actifit dalam 200ml air hangat atau dingin dan konsumsi dua kali sehari. Termasuk dalam kategori susu dewasa dan suplemen kesehatan tulang dan sendi.",anlene actifit 3x susu bubuk dewasa cokelat 230g nutrisi kalsium tulang sendi otot dapat susu rawat tulang sendi otot nutrisi anlene actifit susu bubuk kalsium lengkap 3x manfaat kalsium tulang kuat kolagen vitamin c sendi kuat protein kualitas kuat otot bangun pelihara sehat tulang sendi otot dukung mobilitas lentur aktivitas seharihari anlene actifit kandung vitamin a b c d e magnesium zinc jaga kebal tubuh minum susu kandung nutrisi sehat tulang sendi otot padu sempurna susu bubuk lemak sukrosa bubuk whey bubuk kakao kalsium karbonat premix mineral premix vitamin kandung kolagen ikan protein kedelai konsumsi campur 4 sendok makan susu bubuk cokelat anlene actifit 200ml air hangat dingin konsumsi kali hari kategori susu dewasa suplemen sehat tulang sendi,2,Makanan & Minuman Sehari-hari,157,3930.0
https://shopee.co.id/Sido-Muncul-Minuman-Kunyit-Asam-Sirih-5's-Mengurangi-Bau-Badan-i.139447146.2103865216,https://down-id.img.susercontent.com/file/id-11134201-7r98w-lqd83bnzjf4575_tn.webp,Sido Muncul Minuman Kunyit Asam Sirih 5's - Mengurangi Bau Badan,9120,0.0,4.9,SIDOARJO,"Sido Muncul Minuman Kunyit Asam Sirih merupakan minuman tradisional Indonesia yang bermanfaat untuk membantu mengurangi bau badan, menjaga badan tetap ramping, dan menyehatkan badan. Sirih sebagai antiseptik baik diminum menjelang dan pada saat menstruasi. Komposisi: Kunyit, Asam Jawa, Sirih, Madu, Gula, Garam, Citric Acid. Manfaat minuman herbal ini adalah membantu mengurangi bau badan, menjaga badan tetap ramping, dan menyehatkan badan. Termasuk dalam kategori minuman kesehatan dan obat herbal.",sido muncul minum kunyit asam sirih 5s kurang bau badan sido muncul minum kunyit asam sirih minum tradisional indonesia manfaat bantu kurang bau badan jaga badan ramping sehat badan sirih antiseptik minum jelang menstruasi komposisi kunyit asam jawa sirih madu gula garam citric acid manfaat minum herbal bantu kurang bau badan jaga badan ramping sehat badan kategori minum sehat obat herbal,7,Bahan Masakan Instan,68,9120.0
