link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi
https://shopee.co.id/Mc-Lewis-Sambal-Asli-1Kg-Bahan-Pilihan-Pedas-Segar-i.176929340.5037027839,https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m8yjlphmdatt1c_tn.webp,"Mc Lewis Sambal Asli 1Kg - Bahan Pilihan, Pedas Segar",17.000,,4.9,KAB. JEMBER,"Mc Lewis Sambal Asli 1Kg - Bahan Pilihan, Pedas Segar. Eh dingin-dingin enaknya ngapain? Makan bakso, bikin mie instan? Mc Lewis kasih kamu sambal asli yang cocok banget buat makanan berkuah. Keunggulan Produk Mc Lewis: Diproses dengan teknologi terkini, terbuat dari bahan pilihan, jaminan keamanan pangan FSSC 22000. Nikmati saus sambal pedas segar ini sebagai pelengkap hidangan Anda! Termasuk dalam kategori bumbu masakan dan saus sambal."
https://shopee.co.id/Green-Valley-Macaroni-and-Cheese-Quattro-Formaggi-170-Gr-4-Jenis-Keju-i.37394255.20840168588,https://down-id.img.susercontent.com/file/66da819e58db9214404410e1073ed752_tn.webp,Green Valley Macaroni and Cheese Quattro Formaggi 170 Gr 4 Jenis Keju,24.034,-47%,5.0,KOTA JAKARTA PUSAT,"Macaroni & Cheese dengan Empat Bumbu Keju menghadirkan hidangan pasta klasik yang lezat dan mudah disiapkan. Cukup rebus makaroni selama 7-8 menit, tiriskan, lalu campurkan dengan saus keju yang dibuat dari bumbu keju dalam sachet, susu, dan margarin yang dicairkan dengan api kecil, aduk hingga rata dan siap disajikan. Siapkan dan nikmati makaroni keju dengan cita rasa empat keju yang kaya ini! Termasuk dalam kategori makanan instan dan pasta instan"
https://shopee.co.id/MamaSuka-Tepung-Bakso-Kenyal-32-Gr-i.267130746.7738521503,https://down-id.img.susercontent.com/file/id-11134207-7r98r-ls0i1tqwfoft9e_tn.webp,MamaSuka - Tepung Bakso Kenyal 32 Gr,1.710,-10%,4.9,KOTA SURABAYA,"Tepung Bakso Mamasuka merupakan tepung yang dipadu dengan bahan dan bumbu pilihan yang berkualitas, sehingga menghasilkan tepung bakso yang berfungsi sebagai bahan tambahan membuat aneka Bakso, Siomay, dan Otak-otak menjadi lebih halus dan kenyal. Dengan MamaSuka tepung bakso, Anda dapat membuat aneka masakan berkualitas dengan cepat dan mudah di rumah tanpa harus repot membuat adonan sendiri. Gunakan tepung bakso instan ini untuk menghasilkan tekstur yang sempurna pada masakan Anda! Termasuk dalam kategori bahan makanan dan tepung."
https://shopee.co.id/MamaSuka-Bumbu-Gulai-Alami-Praktis-25-Gr-(1-Pcs)-i.267130746.4738542024,https://down-id.img.susercontent.com/file/id-11134207-7r98r-ls0id9u3fky566_tn.webp,MamaSuka - Bumbu Gulai Alami Praktis 25 Gr (1 Pcs),1.800,-10%,4.9,KOTA SURABAYA,"MamaSuka - Bumbu Gulai 25 gr. Bumbu Gulai MamaSuka merupakan bumbu yang diracik untuk membuat gulai, terbuat dari bahan alami berbentuk powder praktis dan lezat. Bumbu gulai MamaSuka hadir dalam bentuk yang praktis dan siap pakai, sehingga Anda hanya perlu menambahkan beberapa bahan tambahan seperti daging, ayam, atau sayuran sesuai dengan selera Anda. Dengan MamaSuka Bumbu Gulai, Anda dapat menikmati sajian gulai yang lezat dan khas setiap saat, tanpa harus repot mencari atau membuat bumbu sendiri. Gunakan bumbu instan gulai ini untuk masakan gulai yang praktis dan lezat! Termasuk dalam kategori bumbu masakan dan bumbu instan"
https://shopee.co.id/Mc-Lewis-Original-Mayonnaise-Sachet-5x100g-Segar-Gurih-i.176929340.7745779980,https://down-id.img.susercontent.com/file/id-11134207-7r98y-lva1xzxor5ux23_tn.webp,Mc Lewis Original Mayonnaise Sachet 5x100g Segar Gurih,14.000,,4.9,KAB. SIDOARJO,"Mc Lewis Original Mayonnaise Sachet - 5x100g. Sekarang Mc Lewis Original Mayonnaise sudah hadir dalam kemasan sachet nih. Segar dan gurihnya Mc Lewis Original Mayonnaise selalu cocok buat segala jenis makanan kamu, bisa untuk salad buah, bikin caesar dressing, atau juga mau buat thousand island. Nikmati mayones original yang segar dan gurih ini dalam kemasan praktis! Termasuk dalam kategori bumbu masakan dan mayones."
https://shopee.co.id/Lee-Kum-Kee-Pure-Minyak-Wijen-Sesame-Oil-750-ml-i.298625701.17972485555,https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m9s8hlr2mbkta2_tn.webp,Lee Kum Kee Pure Minyak Wijen Sesame Oil 750 ml,188.383,-3%,5.0,KAB. SIDOARJO,Lee Kum Kee Pure Sesame Oil 750ml merupakan minyak wijen murni berkualitas tinggi yang diolah secara tradisional turun temurun dan dapat menambah cita rasa pada masakan Anda. Gunakan minyak wijen ini untuk berbagai hidangan! Termasuk dalam kategori bahan makanan dan minyak goreng.
https://shopee.co.id/Omayo-Mayonaise-Original-10-Sachet-10gr-Halal-i.269483414.3637461619,https://down-id.img.susercontent.com/file/id-11134201-7rbkd-m77pgrkq1mav27_tn.webp,Omayo Mayonaise Original 10 Sachet 10gr Halal,6.000,-29%,4.9,KOTA BEKASI,"Omayo Mayonaise Original [10 Sachet x 10gr]. Mayonnaise Omayo Original adalah salah satu mayonnaise terbaik dengan rasa manis yang dapat digunakan sebagai campuran salad, topping, dan ragam kebutuhan lainnya. Mayonnaise Omayo sudah disesuaikan dengan cita rasa lokal sehingga disukai oleh banyak konsumen Indonesia. Berat: 10 gr x 10 sachet, rasa Original, cocok untuk dijadikan cocolan snack garing ataupun dressing salad, terbuat dari bahan berkualitas, kemasan ekonomis mudah dibawa ke mana-mana, 100% Halal. Nikmati mayones original rasa manis ini dalam kemasan sachet yang praktis! Termasuk dalam kategori bumbu masakan dan mayones."
https://shopee.co.id/Pasta-Talas-60ml-Tahan-Panas-Tanpa-Pengawet-i.59512712.8534834866,https://down-id.img.susercontent.com/file/e9baeb1d4e931bf469b6ae887a395318_tn.webp,Pasta Talas 60ml Tahan Panas & Tanpa Pengawet,8.500,,4.9,KOTA JAKARTA UTARA,"Pasta Talas 60ml Tahan Panas & Tanpa Pengawet adalah bahan tambahan pangan untuk penguat aroma yang dapat digunakan pada roti, kue, dan minuman. Keunggulan produk ini meliputi aplikasi yang mudah karena sudah mengandung komponen warna, rasa, dan aroma, memiliki sertifikasi BPOM, HALAL, ISO 22000, dan HACCP, memenuhi Standar GMP, tanpa pengawet, ekonomis & efisien, tahan panas dan warna tidak pudar setelah baking, tidak ada rasa pahit, serta dapat diaplikasikan pada minuman dan makanan. Gunakan pasta perasa talas ini untuk memperkaya aroma dan rasa kreasi kuliner Anda! Termasuk dalam kategori bahan makanan dan perisa makanan."
https://shopee.co.id/4-Pack-HiLo-Teen-UHT-Chocolate-Milk-200-ml-x-4-Pcs-Ready-to-Drink-(RTD)-Susu-Tinggi-Kalsium-i.12656836.14326850160,https://down-id.img.susercontent.com/file/id-11134207-7r98t-lyqebgd0p6a036_tn.webp,4 Pack - HiLo Teen UHT Chocolate Milk 200 ml x 4 Pcs Ready to Drink (RTD) - Susu Tinggi Kalsium,27.900,-27%,4.9,KOTA JAKARTA UTARA,"HiLo Teen Chocolate Milk 200 ml adalah minuman susu cokelat tinggi 12 vitamin, tinggi kalsium, rendah lemak, dan dibuat dengan susu segar. Nikmati susu cokelat siap minum yang lezat dan bernutrisi ini! Termasuk dalam kategori minuman siap minum dan susu rasa."
https://shopee.co.id/MamaSuka-Sushi-Nori-20-Gr-Tekstur-Tebal-i.267130746.3638044611,https://down-id.img.susercontent.com/file/id-11134207-7r98t-lrzrmhjuk8nhd0_tn.webp,MamaSuka - Sushi Nori 20 Gr Tekstur Tebal,34.500,,4.9,KOTA SURABAYA,"Sushi Nori MamaSuka merupakan lembaran rumput laut pilihan yang dibuat khusus untuk keperluan pembuatan sushi, gimbab, dan makanan berbahan dasar rumput laut lainnya. Dengan tekstur rumput laut yang tebal membuat Sushi Nori MamaSuka ini tidak mudah rusak dan mudah dibentuk. Gunakan nori berkualitas ini untuk membuat sushi dan hidangan rumput laut lainnya! Termasuk dalam kategori bahan makanan dan rumput laut kering."
https://shopee.co.id/Apel-Fuji-500-Gram-Manis-Segar-Renyah-i.267063888.8815843825,https://down-id.img.susercontent.com/file/59887bf8dc1687660e0d22423c987573_tn.webp,Apel Fuji 500 Gram Manis Segar Renyah,21.000,,4.8,KOTA TANGERANG,"Apel Fuji 500 Gram. Apel Fuji memiliki kulit berwarna merah oranye serta punya corak garis-garis, namun cita rasanya manis segar dengan tekstur renyah. Cocok dikonsumsi langsung atau untuk jus. Berat: 500 Gram, Isi 3-4 Buah, Kemasan Polynet/Jaring. Nikmati buah apel fuji yang manis, segar, dan renyah ini! Termasuk dalam kategori buah segar."
https://shopee.co.id/Excelso-Kopi-Single-Serving-Arabica-Gold-Folding-Box-(10-Sch-x-10gr)-i.292401891.7864809620,https://down-id.img.susercontent.com/file/b80362827c050c89f590557ad93f5a6b_tn.webp,Excelso Kopi Single Serving Arabica Gold - Folding Box (10 Sch x 10gr),37.500,,5.0,KOTA JAKARTA PUSAT,"Excelso Arabica Gold Coffee 10 gram - Kopi Bubuk. Nikmati secangkir kopi yang menyenangkan dengan sensasi kesegaran seperti buah-buahan jeruk, aroma manis bunga dan rempah-rempah yang menggoda. Aroma Locked: Excelso mencegah masuknya udara ke dalam kemasan dengan aroma locked yang menjamin kesegaran rasa kopi. Dapatkan kopi arabika bubuk berkualitas dengan aroma yang terjaga ini! Termasuk dalam kategori minuman instan dan kopi bubuk."
https://shopee.co.id/Sedaap-Mie-Instan-Goreng-Salero-Padang-Bag-86-gr-x5-i.64474495.4356283260,https://down-id.img.susercontent.com/file/2bc6fbf95aa339b1a42f9d56e3069c41_tn.webp,Sedaap Mie Instan Goreng Salero Padang Bag 86 gr x5,14.900,-14%,4.9,KOTA SURABAYA,"Sedaap Mie Instan Goreng Salero Padang Bag 86 gr x5. Mie instan dalam kemasan Bag. Baru diluncurkan 14 Sept 2020, hadir dengan perpaduan unik 2 menu terfavorit: bumbu khas nasi Padang yang dipadukan dengan mie goreng favorit. Cara penyajian: rebus mie hingga matang kurang lebih 3 menit, saring mie dan buang air rebusan, campurkan dengan semua bumbu + kecap, taburi topping keripik rasa rendang dan sambal ijo asli untuk menambah kelezatannya. Nikmati mie goreng instan dengan cita rasa Salero Padang yang unik dan lezat ini! Termasuk dalam kategori makanan instan dan mie instan goreng."
https://shopee.co.id/SAORI%C2%AE-Saus-Mentega-Oriental-Sachet-26-ml-(4-pcs)-i.61668240.7979905195,https://down-id.img.susercontent.com/file/id-11134207-7r98v-ln9qfech9u2k5c_tn.webp,SAORI Saus Mentega Oriental Sachet 26 ml (4 pcs),12.000,,4.9,KAB. SIDOARJO,"SAORI Saus Mentega adalah saus oriental yang dibuat dengan bubuk mentega, menjadikan masakan sehari-hari di rumah lebih istimewa dengan rasa mentega khas oriental sekelas hidangan di restoran. Rasa dominan: gurih mentega, asin, manis. Gunakan saus mentega serbaguna ini untuk berbagai masakan Anda! Termasuk dalam kategori bumbu masakan dan saus."
https://shopee.co.id/Tropicana-Slim-Almond-Drink-Chocolicious-190ml-(1-Karton-24-Pcs)-Minuman-Almond-Cokelat-Bebas-Gula-Ready-To-Drink-i.12656836.19772924568,https://down-id.img.susercontent.com/file/id-11134207-7rasj-m1scyp5clcnw79_tn.webp,Tropicana Slim Almond Drink Chocolicious 190ml (1 Karton / 24 Pcs) - Minuman Almond Cokelat Bebas Gula Ready To Drink,189.000,-25%,4.9,KOTA JAKARTA UTARA,"Tropicana Slim Susu Skim Coffee 500gr adalah susu tanpa lemak dengan rasa kopi yang lezat, tinggi kalsium, dan diperkaya serat pangan larut inulin dari chicory yang membantu menurunkan kolesterol, diformulasikan tanpa tambahan gula sehingga cocok untuk diet serta baik untuk kesehatan jantung, diabetes, atau bagi yang ingin mengurangi asupan lemak, dan kaya akan 12 vitamin. Nikmati susu skim rasa kopi yang sehat dan rendah lemak ini! Termasuk dalam kategori produk susu dan susu skim."
https://shopee.co.id/So-Good-Ayam-Utuh-Potong-10-1kg-Daily-Deals-i.269483414.14177794209,https://down-id.img.susercontent.com/file/id-11134201-7rbkb-m77pfrekz6la94_tn.webp,So Good Ayam Utuh Potong 10 1kg - Daily Deals,43.900,-33%,5.0,KOTA BEKASI,"So Good Ayam Utuh Potong 10 1kg adalah satu ekor karkas ayam yang dipotong menjadi 10 bagian, berupa campuran lengkap potongan paha, dada, dan sayap dalam satu kemasan, sangat cocok untuk keluarga dengan preferensi potongan ayam yang berbeda-beda. Berat: 1 Kg, Bentuk: Campuran potongan paha, sayap, dan dada ayam. Dapatkan ayam utuh potong yang praktis untuk berbagai masakan keluarga Anda! Termasuk dalam kategori makanan beku dan ayam beku."
https://shopee.co.id/Jinten-Bubuk-Asli-32gr-Kemasan-Praktis-i.59512712.989199887,https://down-id.img.susercontent.com/file/af9bd6286678940f9b936e43bb661371_tn.webp,Jinten Bubuk Asli 32gr Kemasan Praktis,7.000,,4.9,KOTA JAKARTA UTARA,"Jinten Bubuk Asli 32gr Kemasan Praktis. Dibuat dari rempah asli dan bahan pilihan yang bermutu, lalu diproses menjadi bubuk yang dikemas dengan praktis sehingga dapat digunakan untuk segala macam keperluan. Gunakan jinten bubuk asli ini untuk menambah aroma dan rasa pada masakan Anda! Termasuk dalam kategori bumbu dapur dan rempah bubuk."
https://shopee.co.id/ALSHIFA-Madu-Al-Shifa-Natural-Honey-500gr-i.76905645.1284983026,https://down-id.img.susercontent.com/file/sg-11134201-23010-ekypkzjqp7lvd5_tn.webp,ALSHIFA - Madu Al Shifa Natural Honey 500gr,157.000,,4.9,KOTA DEPOK,"Madu Al Shifa adalah Madu Alami 100% yang berasal dari lebah madu penghisap bunga habbatussauda, dijamin 100% asli dan diakui oleh Organisasi Standar Arab Saudi (SASO). Al Shifa telah diakui sebagai produk berkualitas tinggi selama lebih dari 10 tahun, menjadikannya salah satu madu dengan kualitas terbaik. Manfaat Madu Al Shifa antara lain meningkatkan daya tahan tubuh, memperkuat sistem pencernaan, menjaga kesehatan jantung, membantu pemulihan setelah sakit atau operasi, membantu mengobati penyakit jantung, dapat digunakan sebagai obat demam, mengobati asma dan kencing manis, serta sebagai obat tradisional penyakit darah tinggi. Nikmati madu alami berkualitas tinggi ini untuk kesehatan Anda! Termasuk dalam kategori bahan makanan dan madu."
https://shopee.co.id/Good-Day-Coffee-Freeze-Mocafrio-10x30gr-Rasa-Nikmat-i.65323877.6051545223,https://down-id.img.susercontent.com/file/8364c6f8b81295f2ad5f8716869c6747_tn.webp,Good Day Coffee Freeze Mocafrio 10x30gr Rasa Nikmat,27.400,-2%,4.9,KOTA BEKASI,"Good Day Freeze Mocafrio 10 x 30gr adalah kopi instan dengan rasa yang nikmat dan aroma yang khas. Terbuat dari kopi dan bahan pilihan lainnya, kopi ini tidak menyebabkan ketergantungan. Cocok dinikmati dengan air hangat, ideal untuk bersantai atau berkumpul dengan keluarga tercinta. Nikmati kopi instan rasa mocca yang segar dan lezat ini! Termasuk dalam kategori minuman instan dan kopi instan."
https://shopee.co.id/1-Karton-L-Men-Hi-Protein-2-Go-Chocolate-200ml-RTD-(24-Pcs)-Ready-to-Drink-Suplemen-Tinggi-Protein-Siap-Minum-i.12656836.15226387482,https://down-id.img.susercontent.com/file/id-11134207-7r98u-llvycwrspfkve9_tn.webp,1 Karton - L-Men Hi Protein 2 Go Chocolate 200ml RTD (24 Pcs) Ready to Drink - Suplemen Tinggi Protein Siap Minum,259.000,-33%,4.9,KOTA JAKARTA UTARA,"1 Karton - L-Men Hi Protein 2 Go Chocolate 200ml RTD (24 Pcs) adalah suplemen tinggi protein siap minum yang praktis sebagai sumber protein untuk membantu memenuhi kebutuhan protein harian Anda dalam menunjang aktivitas. Tinggi protein (12g per sajian), dilengkapi dengan L-Carnitine, rendah lemak, serta Halal & BPOM. L-Men Hi Protein 2 GO diformulasikan tinggi protein dan dikemas praktis untuk menemani aktivitas harian dan olahraga Anda. Dapatkan minuman tinggi protein rasa cokelat ini untuk mendukung gaya hidup aktif Anda! Termasuk dalam kategori minuman siap minum dan suplemen protein."
https://shopee.co.id/Lemonilo-Chimi-Keripik-Ubi-Jagung-Bakar-41g-Bebas-Gluten-i.42185480.3817090161,https://down-id.img.susercontent.com/file/id-11134207-7rbka-m765tg2gaf564a_tn.webp,Lemonilo Chimi Keripik Ubi Jagung Bakar 41g Bebas Gluten,10.700,,4.9,KOTA JAKARTA UTARA,"Lemonilo Chimi Keripik Ubi Jagung Bakar 41g Bebas Gluten adalah camilan yang terbuat dari ubi madu dan ubi ungu asli, tinggi serat, serta bebas gluten. Rasa enak dan gurihnya dibuat tanpa pengawet, penguat rasa, dan pewarna buatan, sehingga sangat pas dinikmati kapan saja dan di mana saja! Nikmati keripik ubi rasa jagung bakar yang sehat dan lezat ini! Termasuk dalam kategori makanan ringan dan keripik ubi."
https://shopee.co.id/Lokalate-Kopi-Gula-Aren-10-Sachet-Tinggi-Vitamin-A-Lebih-Rendah-Gula-i.12656836.6008635369,https://down-id.img.susercontent.com/file/d0927e68aeaafbd7adda6e01da4cc965_tn.webp,Lokalate Kopi Gula Aren 10 Sachet - Tinggi Vitamin A Lebih Rendah Gula,19.300,-12%,4.9,KOTA JAKARTA UTARA,"Lokalate Kopi Gula Aren 10 Sachet - Tinggi Vitamin A Lebih Rendah Gula. Ditanam di wilayah pegunungan dengan iklim tropis yang ideal, biji kopi Indonesia telah dikenal dan digemari masyarakat dunia karena cita rasanya yang lembut dan eksotis. Lokalate kini menghadirkan mantapnya kopi Indonesia dalam Lokalate Kopi Aren, yaitu kopi tinggi Vitamin A, lebih rendah gula, dan dipadu dengan nikmatnya Gula Aren. Nikmati kopi instan gula aren yang lezat dan lebih sehat ini! Termasuk dalam kategori minuman instan dan kopi instan."
https://shopee.co.id/Oriflakes-Gastro-Sereal-Umbi-Garut-Susu-Ettawa-Maag-Dan-Asam-Lambung-350-Gr-i.144365015.7234329779,https://down-id.img.susercontent.com/file/sg-11134201-23020-cva2xr2lienv9b_tn.webp,Oriflakes Gastro Sereal Umbi Garut Susu Ettawa Maag Dan Asam Lambung 350 Gr,75.000,,4.9,KAB. SLEMAN,"Oriflakes adalah minuman sereal pertama di Indonesia yang berbahan baku dari umbi garut yang kaya serat alami dan bebas gluten. Kandungan karbohidrat kompleks dan kaya seratnya bertahan lebih lama dalam tubuh, memberikan rasa kenyang lebih lama, sehingga membantu mengontrol porsi makan dan asupan kalori dalam program diet sehat. Karbohidrat kompleks juga menstimulus serotonin yang mengontrol emosi dan nafsu makan. Umbi garut cocok untuk terapi maag & asam lambung karena mengandung senyawa bioaktif Polisakarida Larut Air (PLA) dan Diosgenin yang berpotensi sebagai obat, bersifat basa, tinggi karbohidrat, mampu menetralkan kelebihan asam lambung, dan melapisi perut sehingga mengurangi iritasi. Nikmati sereal umbi garut yang sehat dan kaya manfaat ini! Termasuk dalam kategori sarapan dan sereal."
https://shopee.co.id/Mazzoni-Saus-Teriyaki-250-Gram-i.34861502.1167129697,https://down-id.img.susercontent.com/file/4f66602d6afa0cf5ae88a2fd8daac10e_tn.webp,Mazzoni Saus Teriyaki 250 Gram,8.500,,4.9,KAB. SUKOHARJO,"Mazzoni Teriyaki Sauce: Cita Rasa Jepang yang Lezat dan Mudah Dibuat. Ingin membuat masakan Jepang yang lezat dan praktis? Mazzoni Teriyaki Sauce adalah jawabannya! Saus teriyaki ini terbuat dari bahan-bahan berkualitas tinggi, seperti kecap asin dan gula merah. Rasanya yang manis, gurih, dan sedikit asam sangat cocok untuk berbagai macam masakan, seperti ayam teriyaki, beef teriyaki, dan salmon teriyaki. Mazzoni Teriyaki Sauce sangat mudah digunakan, cukup campurkan saus dengan daging atau seafood yang ingin dimasak tanpa perlu tambahan bumbu lain karena rasanya sudah sempurna. Dengan Mazzoni Teriyaki Sauce, Anda bisa membuat masakan Jepang yang lezat dan menggugah selera dengan mudah, dan saus ini memiliki masa simpan hingga 1 tahun. Keunggulan Mazzoni Teriyaki Sauce: terbuat dari bahan berkualitas tinggi, rasanya manis, gurih, dan sedikit asam, cocok untuk berbagai masakan, mudah digunakan, dan memiliki masa simpan hingga 1 tahun. Ciptakan hidangan Jepang favorit Anda dengan saus teriyaki yang praktis dan lezat ini! Termasuk dalam kategori bumbu masakan dan saus."
https://shopee.co.id/Sajiku%C2%AE-Bumbu-Praktis-Capcay-Kuah-Kental-20g-(5-Pcs)-i.61668240.8817476999,https://down-id.img.susercontent.com/file/id-11134207-7r990-ln8akpjvgjx9ed_tn.webp,Sajiku Bumbu Praktis Capcay Kuah Kental 20g (5 Pcs),10.000,,4.9,KAB. SIDOARJO,"Sajiku Bumbu Sayur Capcay adalah bumbu praktis yang dibuat dengan bumbu & rempah pilihan, menghasilkan Capcay dengan kuah yang kental tanpa tambahan maizena. Masak capcay lezat dan praktis dengan bumbu instan ini! Termasuk dalam kategori bumbu masakan dan bumbu instan."
https://shopee.co.id/1-Karton-Tropicana-Slim-Oat-Drink-190-ml-(RTD)-24-Pcs-Minuman-Oat-Bebas-Gula-i.12656836.14126388237,https://down-id.img.susercontent.com/file/id-11134207-7r98w-llt1na7etzm616_tn.webp,1 Karton - Tropicana Slim Oat Drink 190 ml (RTD) 24 Pcs - Minuman Oat Bebas Gula,169.000,-33%,4.9,KOTA JAKARTA UTARA,"Tropicana Slim Oat Drink adalah minuman oat bebas gula, rendah lemak, sumber serat dan kalsium dengan rasa vanilla yang nikmat, sehingga cocok untuk diet dan aman bagi diabetesi serta praktis dibawa kemana saja. Nikmati minuman oat rasa vanilla yang sehat dan lezat ini! Termasuk dalam kategori minuman nabati dan susu oat."
https://shopee.co.id/OMURA-Blend-Bubuk-Minuman-Premium-Rasa-Chocolate-Cokelat-Powder-Drink-1-Kg-Omura-Powder-i.60284602.3547866665,https://down-id.img.susercontent.com/file/id-11134207-7r98u-lnjwiqr1z2bq26_tn.webp,OMURA Blend Bubuk Minuman Premium Rasa Chocolate / Cokelat Powder Drink 1 Kg Omura Powder,57.000,-5%,4.9,KOTA JAKARTA BARAT,"Omura Blend adalah produsen bubuk minuman nomor 1 di Indonesia dengan pengalaman lebih dari 20 tahun, sehingga sangat berpengalaman dalam mengolah bubuk minuman dengan rasa yang enak dan stabil. Keunggulan Omura Blend meliputi rasa yang konsisten, warna yang stabil, sertifikasi Halal MUI & BPOM, serta penggunaan bahan-bahan pilihan, asli, dan berkualitas yang aman dikonsumsi oleh siapapun. Dapatkan bubuk minuman berkualitas dari Omura Blend untuk berbagai kreasi minuman Anda! Termasuk dalam kategori bahan minuman dan bubuk minuman."
https://shopee.co.id/Floridina-Coco-Botol-350-Ml-Jus-Jeruk-Asli-Segar-i.64474495.9132348543,https://down-id.img.susercontent.com/file/id-11134201-7r98z-lsuyuuiidqlmff_tn.webp,Floridina Coco Botol 350 Ml Jus Jeruk Asli Segar,3.000,-68%,4.9,KOTA SURABAYA,"Floridina Coco Botol 350 Ml Jus Jeruk Asli Segar adalah minuman jus jeruk asli siap minum yang terbuat dari Jeruk Florida, mengandung bulir jeruk asli dan utuh, serta air kelapa hijau segar yang mengandung coco bitz. Hadir dalam kemasan 350 ml dan mengandung vitamin C untuk mencukupi kebutuhan harian. KEUNGGULAN: Terbuat dari 100% jus jeruk asli, mengandung air kelapa hijau segar sebagai sumber serat, vitamin C, dan mineral lainnya, serta memiliki double topping orange pulp dan coco bitz. Nikmati jus jeruk segar dengan bulir jeruk dan coco bitz ini! Termasuk dalam kategori minuman siap minum dan jus buah."
https://shopee.co.id/Marjan-Boudoin-Sirup-Mocca-460ml-Tanpa-Pengawet-i.206123261.7915653244,https://down-id.img.susercontent.com/file/id-11134207-7r98x-lstmcosuyp3125_tn.webp,Marjan Boudoin Sirup Mocca 460ml Tanpa Pengawet,24.000,-1%,4.9,KOTA BEKASI,"Marjan Boudoin Sirup Mocca 460ml Tanpa Pengawet. Sirup Marjan terbuat dari 100% gula murni, tanpa pengawet dan pemanis buatan. Sirup Marjan hadir dalam berbagai pilihan rasa. Rasa yang terbaik ada di sini. Nikmati sirup rasa mocca yang manis dan lezat ini sebagai campuran minuman favorit Anda! Termasuk dalam kategori minuman dan sirup."
https://shopee.co.id/Teh-Javana-Melati-Botol-350-Ml-Aroma-Lock-System-i.64474495.1097735190,https://down-id.img.susercontent.com/file/id-11134201-7r98o-lsw8ykchqiwj95_tn.webp,Teh Javana Melati Botol 350 Ml Aroma Lock System,2.600,-73%,4.9,KAB. BOGOR,"Teh Javana Melati Botol 350 Ml dengan Aroma Lock System adalah minuman teh siap minum dalam kemasan 350 ml. Teh Javana Original menggunakan gula asli yang berpadu dengan kesegaran pucuk daun teh pegunungan tinggi di Jawa, memberikan rasa dan aroma teh yang original. KEUNGGULAN: Diproses dengan Aroma Lock System yang menjaga rasa dan aroma teh seperti pertama kali diseduh, tanpa pemanis buatan dan tanpa bahan pengawet, serta harga terjangkau Rp3000/botol. Nikmati teh melati siap minum yang segar dan harum ini! Termasuk dalam kategori minuman siap minum dan teh."
https://shopee.co.id/Kobe-BonCabe-Sambal-Tabur-Level-50-Max-End-Botol-30gr-i.65323877.11515118216,https://down-id.img.susercontent.com/file/id-11134201-7r98u-m049y9w0vj9j5b_tn.webp,Kobe BonCabe Sambal Tabur Level 50 Max End Botol 30gr,16.000,-7%,4.9,KOTA BEKASI,"Kobe BonCabe Sambal Tabur Level 50 Max End Botol 30gr adalah sambal tabur Level 50 dengan rasa pedas yang MAXimal, sangat cocok untuk spicy lovers yang menyukai tantangan. Sensasi pedas luar biasa ini akan memaksimalkan petualangan makan Anda hingga akhir! Cukup tuang sedikit, BonCabe Level 50 Max End akan menambahkan cita rasa super pedas pada setiap makanan. Tambahkan sambal tabur pedas ini pada hidangan Anda untuk sensasi pedas yang maksimal! Termasuk dalam kategori bumbu masakan dan sambal."
https://shopee.co.id/Mujigae-By-Wonhae-Oden-120-Gr-Halal-Korea-i.88726068.5914537791,https://down-id.img.susercontent.com/file/76c278f4a91a45b5aab9de6ea9d7ea86_tn.webp,Mujigae By Wonhae Oden 120 Gr Halal Korea,23.200,-7%,4.8,KOTA JAKARTA TIMUR,"Odeng / Eomuk / Fish Cake / Makanan Cemilan Korea Instan Halal. Oden by Mujigae / makanan korea instan / makanan instan halal / makanan korea halal. Ingin mencoba cemilan ala street food Korea? Oden Mujigae adalah pilihan terbaik untuk Anda! Terbuat dari daging ikan segar, dihaluskan dengan tepung dan rempah-rempah pilihan, Mujigae by Wonhae menghadirkan olahan kue ikan yang padat, kenyal, dan halus dengan perpaduan cita rasa asin dan sedikit manis. Oden Mujigae dibuat dengan proses sterilisasi berteknologi tinggi sehingga produk ini dapat bertahan hingga 12 bulan tanpa pengawet. Tak hanya itu, Oden Mujigae juga sudah mengantongi sertifikat halal dan izin edar BPOM. Nikmati kue ikan Korea instan yang kenyal dan lezat ini sebagai camilan! Termasuk dalam kategori makanan instan dan camilan Korea"
